Mês;Especialidade;Dias em fila;Em fila;Tempo médio de espera (Dias);Procedimentos realizados
2025/03;ONCOLOGIA/CIRURGIA GERAL;215;18;11.94;0
2026/06;OTORRINOLARINGOLOGIA/OUVIDO 1;203;2;101.5;0
2026/05;CIRURGIA PLÁSTICA/10;4406;8;550.75;0
2024/09;CIRURGIA PEDIÁTRICA/3;376;3;125.33;0
2024/02;OFTALMOLOGIA/PTERIGIO OE;569;120;4.74;0
2026/07;ORTOPEDIA/JOELHO (ATJ);22422;28;800.79;0
2023/03;GINECOLOGIA/GERAL;1133;20;56.65;0
2024/07;CIRURGIA PLÁSTICA/1;494;5;98.8;0
2025/11;CIRURGIA GERAL;31755;881;36.04;1031
2024/01;CIRURGIA CARDÍACA - ADULTO/MARCAPASSO;280;4;70.0;0
2026/09;ORTOPEDIA/3;6217;24;259.04;0
2023/07;GINECOLOGIA/1;187;4;46.75;0
2024/08;CERFIS/2;131;3;43.67;0
2024/03;UROLOGIA/6;667;2;333.5;0
2023/05;OTORRINOLARINGOLOGIA/NARIZ 1;321;13;24.69;0
2023/05;OTORRINOLARINGOLOGIA/CIRURGIAS PLÁSTICAS;130;3;43.33;0
2023/02;GINECOLOGIA/1;87;6;14.5;0
2024/01;OTORRINOLARINGOLOGIA/CAVIDADE ORAL;964;23;41.91;0
2024/07;CIRURGIA PLÁSTICA/9;105;1;105.0;0
2023/02;ORTOPEDIA/RETIRADA DE MATERIAL;285;14;20.36;0
2023/10;COLOPROCTOLOGIA/1;428;27;15.85;0
2025/10;UROLOGIA;3899;113;34.5;529
2024/06;OFTALMOLOGIA;943;4;235.75;1454
2026/03;NEUROCIRURGIA/2;1250;7;178.57;0
2026/08;ORTOPEDIA/REVISÃO JOELHO;1108;1;1108.0;0
2024/09;UROLOGIA/5;1139;13;87.62;0
2025/02;ORTOPEDIA/QUADRIL PEDIÁTRICA;747;4;186.75;0
2024/03;UROLOGIA/3;1127;12;93.92;0
2023/11;CERFIS/2;218;16;13.63;0
2025/11;CIRURGIA VASCULAR/5;35;2;17.5;0
2025/09;ORTOPEDIA/PLEXO BRAQUIAL;175;2;87.5;0
2025/09;PROGRAMA TRANSEXUALIZADOR/CIRURGIA PLÁSTICA;336;2;168.0;0
2025/09;ORTOPEDIA/2;904;20;45.2;0
2024/06;CIRURGIA GERAL/10;882;5;176.4;0
2026/05;ORTOPEDIA/ARTROPLASTIA;1128;1;1128.0;0
2023/09;OTORRINOLARINGOLOGIA/1;662;13;50.92;0
2024/03;NEUROCIRURGIA/4;788;6;131.33;0
2025/06;ORTOPEDIA/PLEXO BRAQUIAL;34;1;34.0;0
2024/06;ORTOPEDIA/FIXADOR EXTERNO;1847;15;123.13;0
2023/07;ORTOPEDIA/7;187;1;187.0;0
2024/01;ONCOLOGIA;405;12;33.75;79
2024/03;CIRURGIA PEDIÁTRICA/3;2831;13;217.77;0
2026/08;UROLOGIA/5;1062;4;265.5;0
2024/05;ONCOLOGIA/CIRURGIA GERAL;663;26;25.5;0
2026/03;OTORRINOLARINGOLOGIA/OUVIDO 1;588;6;98.0;0
2024/08;CIRURGIA PLÁSTICA/2;136;1;136.0;0
2025/07;CIRURGIA VASCULAR;8722;157;55.55;229
2026/08;MASTOLOGIA/5;497;7;71.0;0
2025/12;ORTOPEDIA MUTIRÃO;111;8;13.88;8
2023/12;OTORRINOLARINGOLOGIA/NARIZ 1;541;13;41.62;0
2023/12;CIRURGIA TORÁCICA/1;324;1;324.0;0
2023/07;ORTOPEDIA/MÃO;2625;61;43.03;0
2025/10;CIRURGIA GERAL/4;1772;24;73.83;0
2025/09;COLOPROCTOLOGIA/3;68;2;34.0;0
2026/04;CERFIS/2;83;4;20.75;0
2025/01;PROGRAMA TRANSEXUALIZADOR/OTORRINOLARINGOLOGIA;111;2;55.5;0
2024/02;OTORRINOLARINGOLOGIA/7;197;1;197.0;0
2024/05;CIRURGIA CARDÍACA - ANGIOPLASTIA;677;30;22.57;26
2025/10;COLOPROCTOLOGIA/2;159;5;31.8;0
2023/04;OTORRINOLARINGOLOGIA/LARINGE;328;6;54.67;0
2023/07;CIRURGIA CARDÍACA - ANGIOPLASTIA;926;15;61.73;15
2023/04;CIRURGIA PLÁSTICA/8;116;2;58.0;0
2023/02;CIRURGIA GERAL;6015;449;13.4;588
2025/09;CIRURGIA GERAL/7;5690;11;517.27;0
2023/05;CIRURGIA VASCULAR/2;0;7;0.0;0
2025/03;OTORRINOLARINGOLOGIA/NARIZ 2;98;5;19.6;0
2026/02;UROLOGIA/LITIASE;437;13;33.62;0
2025/06;UROLOGIA/3;5021;17;295.35;0
2023/05;GINECOLOGIA/3;701;15;46.73;0
2026/05;OTORRINOLARINGOLOGIA/CIRURGIAS PLÁSTICAS;10;1;10.0;0
2026/04;UROLOGIA/GERAL;12957;133;97.42;0
2024/07;CIRURGIA GERAL/3;4313;37;116.57;0
2024/03;CIRURGIA VASCULAR;7556;100;75.56;169
2024/04;ORTOPEDIA/COLUNA (ARTRODESE);406;6;67.67;0
2026/04;CIRURGIA PEDIÁTRICA/2;1049;11;95.36;0
2026/07;ORTOPEDIA/2;707;26;27.19;0
2023/09;CIRURGIA PEDIÁTRICA;2870;40;71.75;119
2023/12;OTORRINOLARINGOLOGIA/1;189;3;63.0;0
2026/01;OFTALMOLOGIA/CATARATA OE;510;123;4.15;0
2023/02;ONCOLOGIA/CIRURGIA GERAL;120;15;8.0;0
2025/03;CIRURGIA PLÁSTICA/10;4127;7;589.57;0
2024/09;CIRURGIA VASCULAR/MUTIRÃO;791;16;49.44;0
2026/01;UROLOGIA/3;3254;20;162.7;0
2023/01;ONCOLOGIA/MASTOLOGIA;11;2;5.5;0
2025/04;UROLOGIA/4;107;2;53.5;0
2025/06;OFTALMOLOGIA/OE;38436;394;97.55;0
2023/10;CIRURGIA CARDÍACA - ANGIOPLASTIA;2355;36;65.42;14
2026/04;OTORRINOLARINGOLOGIA/OUVIDO 1;70;4;17.5;0
2025/08;GINECOLOGIA/9;42;1;42.0;0
2024/02;CIRURGIA VASCULAR/7;3;1;3.0;0
2025/12;CIRURGIA CARDÍACA - ANGIOPLASTIA;2452;35;70.06;28
2023/06;ORTOPEDIA/1;301;66;4.56;0
2023/03;OTORRINOLARINGOLOGIA/NARIZ 1;111;7;15.86;0
2025/01;CIRURGIA PEDIÁTRICA/3;737;2;368.5;0
2024/10;CIRURGIA GERAL/7;2427;9;269.67;0
2026/03;CIRURGIA VASCULAR/GERAL;1398;35;39.94;0
2026/04;ORTOPEDIA/OMBRO E COTOVELO;8;1;8.0;0
2026/07;ORTOPEDIA/6;631;2;315.5;0
2023/03;CIRURGIA GERAL/4;491;23;21.35;0
2024/01;CERFIS/1;26;4;6.5;0
2024/02;ORTOPEDIA/1;172;38;4.53;0
2026/02;CIRURGIA DE CABEÇA E PESCOÇO;364;9;40.44;18
2023/04;GINECOLOGIA;6833;327;20.9;346
2024/05;ORTOPEDIA/TUMOR;127;4;31.75;0
2023/10;CIRURGIA PLÁSTICA/6;353;6;58.83;0
2025/09;CIRURGIA GERAL/GERAL;3518;72;48.86;0
2025/10;PROGRAMA TRANSEXUALIZADOR/CIRURGIA PLÁSTICA;595;3;198.33;0
2026/06;OFTALMOLOGIA/HOSPITALAR - OE;209;2;104.5;0
2025/07;NEUROCIRURGIA/2;2708;6;451.33;0
2026/08;UROLOGIA/1;6674;52;128.35;0
2025/04;NEUROCIRURGIA/5;36;1;36.0;0
2025/05;CIRURGIA VASCULAR;8216;175;46.95;224
2023/03;ORTOPEDIA/11;0;1;0.0;0
2023/09;ORTOPEDIA/TUMOR;562;17;33.06;0
2023/07;ORTOPEDIA/2;131;18;7.28;0
2024/06;CIRURGIA CARDÍACA - ANGIOPLASTIA;523;29;18.03;20
2024/06;CIRURGIA GERAL/8;0;4;0.0;0
2024/03;ORTOPEDIA/RETIRADA DE MATERIAL;659;18;36.61;0
2025/12;CIRURGIA CARDÍACA - PEDIATRICA/CIRURGIA CARDÍACA;582;7;83.14;0
2023/07;CIRURGIA PEDIÁTRICA;1364;27;50.52;101
2025/07;CIRURGIA GERAL/1;65;2;32.5;0
2025/03;ORTOPEDIA/FIXADOR EXTERNO;1827;38;48.08;0
2023/06;ONCOLOGIA/UROLOGIA;87;3;29.0;0
2024/12;NEUROCIRURGIA/5;62;1;62.0;0
2025/04;UROLOGIA/6;998;2;499.0;0
2025/03;CIRURGIA VASCULAR/GERAL;27956;71;393.75;0
2024/07;ONCOLOGIA/MASTOLOGIA;128;4;32.0;0
2024/08;GINECOLOGIA/5;29;1;29.0;0
2026/01;ORTOPEDIA/REVISÃO JOELHO;716;1;716.0;0
2026/07;COLOPROCTOLOGIA/1;661;25;26.44;0
2023/05;NEUROCIRURGIA/1;0;1;0.0;0
2024/10;OFTALMOLOGIA/AMBULATORIAL - OD;4340;332;13.07;0
2023/01;ORTOPEDIA/GERAL;411;159;2.58;0
2023/11;ONCOLOGIA/GINECOLOGIA;147;8;18.38;0
2023/11;CIRURGIA GERAL/5;238;5;47.6;0
2025/08;CIRURGIA VASCULAR;10411;158;65.89;232
2023/12;ORTOPEDIA/MÃO;1446;75;19.28;0
2025/11;COLOPROCTOLOGIA/3;227;2;113.5;0
2024/07;UROLOGIA/2;3123;32;97.59;0
2026/05;OFTALMOLOGIA/AMBULATORIAL - OE;23134;243;95.2;0
2025/10;UROLOGIA/6;1811;4;452.75;0
2023/03;UROLOGIA/7;0;3;0.0;0
2026/01;ORTOPEDIA/8;1140;3;380.0;0
2024/07;GINECOLOGIA/2;156;5;31.2;0
2024/05;CIRURGIA VASCULAR;4715;107;44.07;181
2025/12;ORTOPEDIA/GERAL E TRAUMATOLOGIA;14;1;14.0;0
2024/07;MASTOLOGIA/5;389;4;97.25;0
2023/08;NEUROCIRURGIA/2;158;6;26.33;0
2025/12;CIRURGIA VASCULAR/2;781;14;55.79;0
2025/09;ONCOLOGIA PEDIATRICA;114;19;6.0;19
2025/07;ORTOPEDIA/13;1776;3;592.0;0
2024/07;OFTALMOLOGIA/HOSPITALAR - OE;178;30;5.93;0
2025/05;NEUROCIRURGIA;128;2;64.0;32
2026/04;ONCOLOGIA;1514;46;32.91;138
2023/12;COLOPROCTOLOGIA/1;742;21;35.33;0
2023/04;ONCOLOGIA/UROLOGIA;204;4;51.0;0
2026/06;ORTOPEDIA;58643;728;80.55;1214
2023/03;ORTOPEDIA/REVISÃO QUADRIL;0;6;0.0;0
2024/04;CIRURGIA VASCULAR/3;888;3;296.0;0
2025/03;ORTOPEDIA/QUADRIL;6576;60;109.6;0
2025/10;GINECOLOGIA/GERAL;2171;36;60.31;0
2024/04;GINECOLOGIA/8;22;2;11.0;0
2023/11;CIRURGIA CARDÍACA - ADULTO;310;12;25.83;12
2025/07;CIRURGIA PLÁSTICA/9;343;3;114.33;0
2024/05;OFTALMOLOGIA/PTERIGIO OD;130;119;1.09;0
2023/05;UROLOGIA/1;1655;40;41.38;0
2026/04;BUCOMAXILOFACIAL;58;4;14.5;24
2023/04;GASTROENTEROLOGIA;6;1;6.0;1
2023/01;CIRURGIA CARDÍACA - ADULTO/HEMODINÂMICA;115;13;8.85;0
2024/12;CIRURGIA CARDÍACA - ADULTO/MARCAPASSO;17;2;8.5;0
2026/09;ONCOLOGIA/COLOPROCTOLOGIA;621;13;47.77;0
2023/07;CIRURGIA VASCULAR/2;28;7;4.0;0
2025/09;MASTOLOGIA;175;4;43.75;33
2026/02;NEUROCIRURGIA/5;402;4;100.5;0
2025/11;UROLOGIA/4;1210;7;172.86;0
2025/11;ORTOPEDIA/FIXADOR EXTERNO;3337;24;139.04;0
2026/05;OFTALMOLOGIA/HOSPITALAR - OE;2469;11;224.45;0
2026/06;GINECOLOGIA/9;754;2;377.0;0
2023/03;OFTALMOLOGIA/CATARATA OE;130;147;0.88;0
2025/05;CIRURGIA PLÁSTICA/10;2701;4;675.25;0
2025/08;OFTALMOLOGIA/AO;1154;10;115.4;0
2023/09;CIRURGIA GERAL/4;653;15;43.53;0
2025/03;ORTOPEDIA/RETIRADA DE MATERIAL SÍNTESE;582;42;13.86;0
2024/06;ORTOPEDIA/9;33;2;16.5;0
2023/09;NEUROCIRURGIA/2;98;2;49.0;0
2026/07;OTORRINOLARINGOLOGIA/CAVIDADE ORAL;718;26;27.62;0
2024/03;CIRURGIA PEDIÁTRICA;924;35;26.4;148
2024/02;ORTOPEDIA/11;295;1;295.0;0
2024/12;UROLOGIA/GERAL;8865;145;61.14;0
2026/09;GINECOLOGIA/8;30;1;30.0;0
2024/01;OTORRINOLARINGOLOGIA/OUVIDO 2;548;2;274.0;0
2025/09;GINECOLOGIA/HISTERECTOMIA;555;7;79.29;0
2025/06;CIRURGIA VASCULAR/5;102;1;102.0;0
2024/09;GINECOLOGIA/HISTERECTOMIA;28;2;14.0;0
2023/09;GINECOLOGIA/6;933;5;186.6;0
2023/08;OTORRINOLARINGOLOGIA/1;743;16;46.44;0
2024/10;ORTOPEDIA/JOELHO (ARTROSCOPIAS);15218;62;245.45;0
2023/08;CIRURGIA CARDÍACA - ADULTO;533;30;17.77;18
2026/05;CIRURGIA DE CABEÇA E PESCOÇO/2;5835;17;343.24;0
2025/09;ORTOPEDIA/1;2477;72;34.4;0
2023/10;MASTOLOGIA/3;722;23;31.39;0
2023/01;ORTOPEDIA/OMBRO;180;30;6.0;0
2023/06;UROLOGIA;2633;95;27.72;289
2025/09;UROLOGIA/5;1294;7;184.86;0
2023/05;CIRURGIA TORÁCICA/2;48;4;12.0;0
2026/02;PROGRAMA TRANSEXUALIZADOR/GINECOLOGIA;151;4;37.75;0
2026/09;ORTOPEDIA/GERAL E TRAUMATOLOGIA;156;14;11.14;0
2025/09;CIRURGIA GERAL/3;2659;60;44.32;0
2023/04;GINECOLOGIA/3;513;13;39.46;0
2024/04;CIRURGIA CARDÍACA - ADULTO/MARCAPASSO;82;2;41.0;0
2023/08;ORTOPEDIA/9;356;8;44.5;0
2023/02;CERFIS/1;25;2;12.5;0
2026/01;CIRURGIA DE CABEÇA E PESCOÇO/2;6537;12;544.75;0
2024/10;ONCOLOGIA;1175;46;25.54;115
2023/11;COLOPROCTOLOGIA/3;162;4;40.5;0
2025/08;OTORRINOLARINGOLOGIA/CAVIDADE ORAL;1644;37;44.43;0
2025/01;UROLOGIA/LITIASE;324;13;24.92;0
2026/05;ONCOLOGIA PEDIATRICA;4806;56;85.82;16
2026/07;ONCOLOGIA/DERMATOLOGIA;8673;55;157.69;0
2024/05;COLOPROCTOLOGIA/1;1271;21;60.52;0
2025/04;CIRURGIA GERAL/ESTOMAGO E INTESTINOS;472;39;12.1;0
2026/09;MASTOLOGIA;3550;26;136.54;20
2024/08;ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS;1004;21;47.81;18
2023/07;OFTALMOLOGIA/PTERIGIO OD;769;104;7.39;0
2023/04;OFTALMOLOGIA/OD;15039;617;24.37;0
2026/07;OTORRINOLARINGOLOGIA/2;1023;4;255.75;0
2023/10;UROLOGIA/4;97;6;16.17;0
2025/03;GASTROENTEROLOGIA;136;1;136.0;1
2026/05;CIRURGIA GERAL/FIGADO E VIAS BILIARES;599;39;15.36;0
2025/03;UROLOGIA/3;2597;15;173.13;0
2025/09;OTORRINOLARINGOLOGIA/MUTIRÃO;3348;4;837.0;0
2025/08;CIRURGIA TORÁCICA/1;88;1;88.0;0
2023/04;GINECOLOGIA/GERAL;206;6;34.33;0
2024/10;ORTOPEDIA/1;1045;75;13.93;0
2024/05;OTORRINOLARINGOLOGIA/2;347;5;69.4;0
2025/06;CIRURGIA TORÁCICA/2;107;1;107.0;0
2024/01;UROLOGIA/1;406;39;10.41;0
2025/07;CIRURGIA TORÁCICA/5;1310;2;655.0;0
2024/05;ORTOPEDIA/JOELHO (ARTROSCOPIAS);5413;56;96.66;0
2024/12;CIRURGIA GERAL/1;124;2;62.0;0
2023/09;ONCOLOGIA;540;15;36.0;81
2026/01;ORTOPEDIA/5;5020;7;717.14;0
2024/12;OTORRINOLARINGOLOGIA/OUVIDO 1;70;5;14.0;0
2024/08;ORTOPEDIA/7;396;1;396.0;0
2025/02;OTORRINOLARINGOLOGIA/3;1729;3;576.33;0
2023/07;CIRURGIA CARDÍACA - ADULTO;219;9;24.33;12
2025/08;ORTOPEDIA/6;264;2;132.0;0
2025/04;GINECOLOGIA/8;12;1;12.0;0
2025/04;OFTALMOLOGIA/CATARATA OE;714;122;5.85;0
2026/09;OFTALMOLOGIA/HOSPITALAR - OE;50118;175;286.39;0
2025/10;ORTOPEDIA/1;2695;69;39.06;0
2025/04;OFTALMOLOGIA/OD;30290;518;58.47;0
2025/08;CIRURGIA VASCULAR/GERAL;14414;83;173.66;0
2025/09;OTORRINOLARINGOLOGIA/LARINGE;281;4;70.25;0
2023/12;CIRURGIA CARDÍACA - ADULTO;475;17;27.94;12
2023/09;UROLOGIA/RETIRADA;946;61;15.51;0
2025/09;PROGRAMA TRANSEXUALIZADOR/OTORRINOLARINGOLOGIA;186;2;93.0;0
2024/08;OTORRINOLARINGOLOGIA/CAVIDADE ORAL;630;37;17.03;0
2024/01;CIRURGIA GERAL/6;168;8;21.0;0
2024/09;ORTOPEDIA/PEDIÁTRICA GERAL;1055;6;175.83;0
2024/08;UROLOGIA/3;4083;19;214.89;0
2026/06;UROLOGIA/8;4231;22;192.32;0
2023/01;NEUROCIRURGIA/4;16;3;5.33;0
2025/05;COLOPROCTOLOGIA;595;14;42.5;33
2024/10;NEUROCIRURGIA/1;1777;22;80.77;0
2025/01;GINECOLOGIA/5;121;2;60.5;0
2023/08;ORTOPEDIA/REVISÃO QUADRIL;0;5;0.0;0
2026/08;CIRURGIA PLÁSTICA/4;319;1;319.0;0
2024/03;UROLOGIA;6415;208;30.84;443
2023/07;GINECOLOGIA/2;118;5;23.6;0
2024/01;NEUROCIRURGIA;110;4;27.5;26
2026/02;ORTOPEDIA/FIXADOR EXTERNO;242;8;30.25;0
2024/06;ORTOPEDIA/4;1347;15;89.8;0
2025/07;GINECOLOGIA;50065;462;108.37;424
2025/12;NEUROCIRURGIA/3;125;2;62.5;0
2026/02;ORTOPEDIA/JOELHO;47;5;9.4;0
2026/07;CIRURGIA GERAL/8;24;1;24.0;0
2023/11;UROLOGIA/LITIASE;2724;29;93.93;0
2024/11;CIRURGIA PEDIÁTRICA;511;21;24.33;93
2026/09;CIRURGIA TORÁCICA/4;98;1;98.0;0
2023/03;NEUROCIRURGIA/3;0;2;0.0;0
2024/03;OTORRINOLARINGOLOGIA/IMPLANTE COCLEAR;765;3;255.0;0
2024/02;ORTOPEDIA/3;3;1;3.0;0
2025/06;ORTOPEDIA/JOELHO;101;7;14.43;0
2023/09;ORTOPEDIA/JOELHO;61;2;30.5;0
2024/02;UROLOGIA/GERAL;8098;69;117.36;0
2025/12;COLOPROCTOLOGIA/1;583;9;64.78;0
2023/04;CIRURGIA PLÁSTICA/1;0;3;0.0;0
2023/06;ORTOPEDIA;9698;537;18.06;1056
2023/08;CIRURGIA GERAL/7;173;4;43.25;0
2023/04;MASTOLOGIA/3;280;16;17.5;0
2023/07;OTORRINOLARINGOLOGIA/4;86;1;86.0;0
2025/09;MASTOLOGIA/4;21;3;7.0;0
2026/01;ORTOPEDIA/3;1025;2;512.5;0
2025/12;GINECOLOGIA/9;362;2;181.0;0
2026/05;CIRURGIA TORÁCICA/2;98;3;32.67;0
2023/04;CIRURGIA GERAL/3;304;48;6.33;0
2025/05;UROLOGIA/TROCA DE DUPLO J;170;5;34.0;0
2026/09;CIRURGIA PLÁSTICA/6;39972;112;356.89;0
2024/02;ONCOLOGIA;794;14;56.71;82
2024/08;BUCOMAXILOFACIAL/ORTOGNÁTICA;159;5;31.8;0
2025/11;CIRURGIA GERAL/ESTOMAGO E INTESTINOS;502;31;16.19;0
2023/10;CIRURGIA GERAL/6;297;6;49.5;0
2024/05;CERFIS/2;150;10;15.0;0
2024/06;OTORRINOLARINGOLOGIA/OUVIDO 1;612;5;122.4;0
2023/08;GINECOLOGIA/2;345;9;38.33;0
2024/05;NEUROCIRURGIA;20;1;20.0;31
2025/09;CIRURGIA VASCULAR/2;140;5;28.0;0
2025/03;UROLOGIA/GERAL;9952;160;62.2;0
2024/02;CIRURGIA GERAL/4;418;8;52.25;0
2024/07;NEUROCIRURGIA/3;45;1;45.0;0
2025/07;ORTOPEDIA/COTOVELO;53;3;17.67;0
2023/03;MASTOLOGIA/1;0;2;0.0;0
2026/06;MASTOLOGIA;844;10;84.4;23
2025/11;ONCOLOGIA/GINECOLOGIA;288;13;22.15;0
2024/07;CIRURGIA PEDIÁTRICA/3;383;4;95.75;0
2024/11;GINECOLOGIA/9;2018;5;403.6;0
2025/04;ORTOPEDIA/10;1008;2;504.0;0
2025/12;ORTOPEDIA/COLUNA (BLOQUEIOS);456;10;45.6;0
2026/09;ORTOPEDIA/COLUNA (BLOQUEIOS);1411;31;45.52;0
2026/08;OTORRINOLARINGOLOGIA;9630;115;83.74;202
2023/05;BUCOMAXILOFACIAL;7;1;7.0;17
2024/02;UROLOGIA/3;749;11;68.09;0
2025/01;GINECOLOGIA/1;122;2;61.0;0
2024/08;OFTALMOLOGIA/CATARATA OE;319;122;2.61;0
2025/05;ONCOLOGIA;3401;71;47.9;155
2025/09;UROLOGIA/4;403;5;80.6;0
2024/05;ORTOPEDIA/6;493;4;123.25;0
2025/12;CIRURGIA GERAL/2;7;1;7.0;0
2024/08;GINECOLOGIA/GERAL;420;27;15.56;0
2024/12;CIRURGIA VASCULAR/2;131;7;18.71;0
2025/08;OTORRINOLARINGOLOGIA/CIRURGIAS PLÁSTICAS;187;4;46.75;0
2025/04;ORTOPEDIA/REVISÃO QUADRIL;657;1;657.0;0
2024/06;OFTALMOLOGIA/OE;31087;645;48.2;0
2025/06;GINECOLOGIA/2;110;2;55.0;0
2024/10;GASTROENTEROLOGIA;8;1;8.0;1
2023/08;ORTOPEDIA/PEDIÁTRICA GERAL;269;3;89.67;0
2026/03;CIRURGIA GERAL/GERAL;7406;155;47.78;0
2023/06;CIRURGIA VASCULAR/5;28;1;28.0;0
2026/06;ORTOPEDIA/4;1850;14;132.14;0
2023/01;CIRURGIA GERAL/5;0;3;0.0;0
2026/05;CIRURGIA GERAL/4;2055;23;89.35;0
2024/03;NEUROCIRURGIA/2;360;4;90.0;0
2023/02;ORTOPEDIA/FIXADOR EXTERNO;56;5;11.2;0
2026/09;ORTOPEDIA;675932;2318;291.6;777
2025/03;OFTALMOLOGIA/HOSPITALAR - OE;306;10;30.6;0
2024/12;OTORRINOLARINGOLOGIA/NARIZ 1;256;10;25.6;0
2023/11;OTORRINOLARINGOLOGIA/OUVIDO 1;110;1;110.0;0
2025/12;UROLOGIA/2;1006;7;143.71;0
2023/01;CIRURGIA TORÁCICA;0;2;0.0;9
2023/02;CIRURGIA VASCULAR/2;0;11;0.0;0
2024/11;ONCOLOGIA/GINECOLOGIA;579;11;52.64;0
2025/11;UROLOGIA/GERAL;12894;174;74.1;0
2024/12;COLOPROCTOLOGIA/1;2335;21;111.19;0
2023/02;ORTOPEDIA/GERAL;653;164;3.98;0
2025/12;CARDIOLOGIA ANGIOPLASTIA;182;2;91.0;2
2026/06;UROLOGIA/2;510;6;85.0;0
2026/02;OTORRINOLARINGOLOGIA;5777;113;51.12;160
2024/03;ORTOPEDIA/JOELHO;223;2;111.5;0
2026/04;OFTALMOLOGIA/OE;18801;316;59.5;0
2025/02;CIRURGIA TORÁCICA/6;0;1;0.0;0
2026/07;ORTOPEDIA/4;1560;16;97.5;0
2023/11;ONCOLOGIA/CIRURGIA GERAL;157;21;7.48;0
2023/07;OTORRINOLARINGOLOGIA/IMPLANTE COCLEAR;154;2;77.0;0
2025/04;UROLOGIA/LITIASE;747;16;46.69;0
2024/07;OTORRINOLARINGOLOGIA/LARINGE;805;6;134.17;0
2025/06;CIRURGIA GERAL/FIGADO E VIAS BILIARES;1224;49;24.98;0
2024/06;CIRURGIA VASCULAR;6741;123;54.8;187
2026/02;UROLOGIA/6;3577;7;511.0;0
2026/03;CIRURGIA PLÁSTICA/8;746;5;149.2;0
2025/12;NEUROCIRURGIA/4;1027;6;171.17;0
2025/12;MASTOLOGIA/3;312;12;26.0;0
2024/05;CIRURGIA GERAL/2;390;17;22.94;0
2026/09;ORTOPEDIA/COLUNA (ARTRODESE);46276;200;231.38;0
2026/09;GINECOLOGIA/4;1117;6;186.17;0
2025/11;ORTOPEDIA/COTOVELO;2;1;2.0;0
2023/01;CIRURGIA VASCULAR/GERAL;149;11;13.55;0
2024/12;ONCOLOGIA/UROLOGIA;9;1;9.0;0
2025/09;CIRURGIA VASCULAR/1;28;2;14.0;0
2023/04;NEUROCIRURGIA/3;41;2;20.5;0
2023/01;OFTALMOLOGIA/OE;2899;278;10.43;0
2023/03;OTORRINOLARINGOLOGIA/3;28;2;14.0;0
2025/02;UROLOGIA/5;1003;12;83.58;0
2026/09;UROLOGIA/6;20868;50;417.36;0
2023/07;CIRURGIA GERAL/8;0;3;0.0;0
2026/04;CIRURGIA VASCULAR/3;415;3;138.33;0
2025/12;ORTOPEDIA/RETIRADA DE FIXADOR EXTERNO;223;9;24.78;0
2024/12;ONCOLOGIA/CIRURGIA GERAL;60;4;15.0;0
2024/11;OFTALMOLOGIA/HOSPITALAR - OE;206;16;12.88;0
2026/08;ONCOLOGIA/APARELHO DIGESTIVO;13;1;13.0;0
2024/02;OTORRINOLARINGOLOGIA/2;396;8;49.5;0
2025/09;CIRURGIA GERAL/8;117;2;58.5;0
2023/09;OFTALMOLOGIA/CATARATA OD;804;101;7.96;0
2026/08;CIRURGIA PLÁSTICA/10;3665;8;458.13;0
2023/11;ORTOPEDIA/GERAL;1428;103;13.86;0
2023/04;UROLOGIA/9;0;1;0.0;0
2024/05;CIRURGIA PLÁSTICA/7;108;1;108.0;0
2026/04;CARDIOLOGIA ANGIOPLASTIA;1311;5;262.2;5
2025/07;GINECOLOGIA/6;1084;12;90.33;0
2023/03;CIRURGIA DE CABEÇA E PESCOÇO/2;273;10;27.3;0
2024/01;OFTALMOLOGIA/OE;24470;362;67.6;0
2026/09;COLOPROCTOLOGIA/2;7036;28;251.29;0
2026/01;CIRURGIA GERAL/4;2413;17;141.94;0
2026/02;OTORRINOLARINGOLOGIA/1;578;3;192.67;0
2025/08;CERFIS/1;350;9;38.89;0
2024/07;BUCOMAXILOFACIAL;20;1;20.0;18
2025/01;ORTOPEDIA/TUMOR;155;6;25.83;0
2025/01;OTORRINOLARINGOLOGIA/NARIZ 2;18;1;18.0;0
2024/02;UROLOGIA/7;1125;4;281.25;0
2023/10;ORTOPEDIA/JOELHO;28;2;14.0;0
2024/06;UROLOGIA/1;647;24;26.96;0
2023/10;CIRURGIA CARDÍACA - ADULTO/CIRURGIA CARDÍACA;176;1;176.0;0
2023/09;OFTALMOLOGIA/OE;26121;401;65.14;0
2025/10;ORTOPEDIA/JOELHO;763;8;95.38;0
2023/06;CIRURGIA VASCULAR/3;122;3;40.67;0
2023/10;ORTOPEDIA/QUADRIL;9077;108;84.05;0
2026/07;CIRURGIA PLÁSTICA/9;653;2;326.5;0
2023/04;ORTOPEDIA/JOELHO;64;4;16.0;0
2024/10;CIRURGIA CARDÍACA - PEDIATRICA/CIRURGIA CARDÍACA;900;8;112.5;0
2023/04;OTORRINOLARINGOLOGIA/NARIZ 1;322;19;16.95;0
2025/02;GINECOLOGIA/3;1040;6;173.33;0
2026/06;GINECOLOGIA/2;182;3;60.67;0
2026/08;ORTOPEDIA/JOELHO;3774;20;188.7;0
2024/02;CIRURGIA CARDÍACA - ADULTO;391;22;17.77;20
2026/08;CIRURGIA GERAL/2;755;11;68.64;0
2026/01;ONCOLOGIA;4967;64;77.61;147
